module_name,rel_path,remove,category,reason
bpa10x,kernel/drivers/bluetooth/bpa10x.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
bt3c_cs,kernel/drivers/bluetooth/bt3c_cs.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btbcm,kernel/drivers/bluetooth/btbcm.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btintel,kernel/drivers/bluetooth/btintel.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btintel_pcie,kernel/drivers/bluetooth/btintel_pcie.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btmrvl,kernel/drivers/bluetooth/btmrvl.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btmrvl_sdio,kernel/drivers/bluetooth/btmrvl_sdio.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btmtk,kernel/drivers/bluetooth/btmtk.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btmtksdio,kernel/drivers/bluetooth/btmtksdio.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btmtkuart,kernel/drivers/bluetooth/btmtkuart.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btnxpuart,kernel/drivers/bluetooth/btnxpuart.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btqca,kernel/drivers/bluetooth/btqca.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btrsi,kernel/drivers/bluetooth/btrsi.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btrtl,kernel/drivers/bluetooth/btrtl.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btsdio,kernel/drivers/bluetooth/btsdio.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
btusb,kernel/drivers/bluetooth/btusb.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
dtl1_cs,kernel/drivers/bluetooth/dtl1_cs.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
hci_bcm4377,kernel/drivers/bluetooth/hci_bcm4377.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
hci_nokia,kernel/drivers/bluetooth/hci_nokia.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
hci_uart,kernel/drivers/bluetooth/hci_uart.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
hci_vhci,kernel/drivers/bluetooth/hci_vhci.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
hidp,kernel/net/bluetooth/hidp/hidp.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
rfcomm,kernel/net/bluetooth/rfcomm/rfcomm.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
virtio_bt,kernel/drivers/bluetooth/virtio_bt.ko.zst,Yes,Bluetooth Subsystem & Drivers,Bluetooth hardware drivers and protocols unneeded on cloud VMs; complements existing bluetooth core disabled in apply.sh.
8255,kernel/drivers/comedi/drivers/8255.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
8255_pci,kernel/drivers/comedi/drivers/8255_pci.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_1032,kernel/drivers/comedi/drivers/addi_apci_1032.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_1500,kernel/drivers/comedi/drivers/addi_apci_1500.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_1516,kernel/drivers/comedi/drivers/addi_apci_1516.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_1564,kernel/drivers/comedi/drivers/addi_apci_1564.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_16xx,kernel/drivers/comedi/drivers/addi_apci_16xx.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_2032,kernel/drivers/comedi/drivers/addi_apci_2032.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_2200,kernel/drivers/comedi/drivers/addi_apci_2200.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_3120,kernel/drivers/comedi/drivers/addi_apci_3120.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_3501,kernel/drivers/comedi/drivers/addi_apci_3501.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_apci_3xxx,kernel/drivers/comedi/drivers/addi_apci_3xxx.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
addi_watchdog,kernel/drivers/comedi/drivers/addi_watchdog.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adl_pci6208,kernel/drivers/comedi/drivers/adl_pci6208.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adl_pci7250,kernel/drivers/comedi/drivers/adl_pci7250.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adl_pci7x3x,kernel/drivers/comedi/drivers/adl_pci7x3x.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adl_pci8164,kernel/drivers/comedi/drivers/adl_pci8164.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adl_pci9111,kernel/drivers/comedi/drivers/adl_pci9111.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adl_pci9118,kernel/drivers/comedi/drivers/adl_pci9118.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adq12b,kernel/drivers/comedi/drivers/adq12b.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adv_pci1710,kernel/drivers/comedi/drivers/adv_pci1710.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adv_pci1720,kernel/drivers/comedi/drivers/adv_pci1720.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adv_pci1723,kernel/drivers/comedi/drivers/adv_pci1723.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adv_pci1724,kernel/drivers/comedi/drivers/adv_pci1724.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adv_pci1760,kernel/drivers/comedi/drivers/adv_pci1760.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
adv_pci_dio,kernel/drivers/comedi/drivers/adv_pci_dio.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
aio_aio12_8,kernel/drivers/comedi/drivers/aio_aio12_8.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
aio_iiro_16,kernel/drivers/comedi/drivers/aio_iiro_16.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_dio200,kernel/drivers/comedi/drivers/amplc_dio200.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_dio200_common,kernel/drivers/comedi/drivers/amplc_dio200_common.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_dio200_pci,kernel/drivers/comedi/drivers/amplc_dio200_pci.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pc236,kernel/drivers/comedi/drivers/amplc_pc236.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pc236_common,kernel/drivers/comedi/drivers/amplc_pc236_common.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pc263,kernel/drivers/comedi/drivers/amplc_pc263.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pci224,kernel/drivers/comedi/drivers/amplc_pci224.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pci230,kernel/drivers/comedi/drivers/amplc_pci230.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pci236,kernel/drivers/comedi/drivers/amplc_pci236.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
amplc_pci263,kernel/drivers/comedi/drivers/amplc_pci263.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
c6xdigio,kernel/drivers/comedi/drivers/c6xdigio.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
cb_das16_cs,kernel/drivers/comedi/drivers/cb_das16_cs.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
cb_pcidas,kernel/drivers/comedi/drivers/cb_pcidas.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
cb_pcidas64,kernel/drivers/comedi/drivers/cb_pcidas64.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
cb_pcidda,kernel/drivers/comedi/drivers/cb_pcidda.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
cb_pcimdas,kernel/drivers/comedi/drivers/cb_pcimdas.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
cb_pcimdda,kernel/drivers/comedi/drivers/cb_pcimdda.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi,kernel/drivers/comedi/comedi.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_8254,kernel/drivers/comedi/drivers/comedi_8254.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_8255,kernel/drivers/comedi/drivers/comedi_8255.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_bond,kernel/drivers/comedi/drivers/comedi_bond.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_example_test,kernel/drivers/comedi/drivers/tests/comedi_example_test.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_isadma,kernel/drivers/comedi/drivers/comedi_isadma.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_parport,kernel/drivers/comedi/drivers/comedi_parport.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_pci,kernel/drivers/comedi/comedi_pci.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
comedi_pcmcia,kernel/drivers/comedi/comedi_pcmcia.ko.zst,Yes,Comedi DAQ,Legacy data acquisition hardware drivers (Comedi) not applicable to cloud VMs; notorious for memory safety and privilege escalation CVEs.
